id_cliente,nome,sexo,data_nasc,cidade,uf,data_cadastro
11407,Carla Gomes,ND,1983-02-28,Macapá,MT,2025-05-07
11408,Gabriel Lima,F,1987-05-07,Campo Grande,ES,2019-09-30
11409,Luiza Costa,F,1956-07-20,Belo Horizonte,RJ,2022-09-04
11410,Akira Ferreira,ND,1957-05-11,São Paulo,GO,2020-01-02
11411,Maria Silva,F,1993-08-14,Teresina,SC,2022-01-12
11412,Luiza Silva,M,1968-04-04,Porto Alegre,AP,2024-02-24
11413,Akira Ferreira,M,1981-12-18,Fortaleza,PE,2020-12-13
11414,Luiza Silva,ND,1967-05-01,Belo Horizonte,GO,2025-02-20
11415,Caio Carvalho,F,1995-11-14,Natal,AP,2024-04-28
11416,Roberto Ribeiro,M,1976-06-25,Curitiba,PA,2021-05-01
11417,Monique Lima,M,1983-04-18,Porto Alegre,AM,2021-05-18
11418,Pedro Oliveira,ND,1994-11-21,Fortaleza,PA,2025-06-24
11419,Juliana Cardoso,ND,1987-04-13,Macapá,BA,2023-01-28
11420,Daniel Ferreira,F,2002-11-12,Recife,DF,2022-07-28
11421,João Teixeira,ND,1985-07-21,Brasília,RS,2022-01-11
11422,Fabrício Ribeiro,M,1992-10-08,Goiânia,RJ,2021-09-09
11423,Luca Barbosa,M,1980-09-27,São Paulo,PE,2025-01-23
11424,Rafael Ribeiro,ND,1991-04-12,Rio de Janeiro,AP,2023-10-12
11425,Mariana Gomes,ND,1965-08-30,Goiânia,GO,2020-09-23
11426,Maria Santos,ND,1989-03-30,Salvador,PI,2021-10-13
11427,Thiago Barbosa,F,1998-08-01,Boa Vista,PI,2019-07-19
11428,Fabrício Martins,F,1956-07-02,João Pessoa,RN,2019-01-05
11429,Mariana Pereira,M,1985-06-25,Goiânia,RN,2022-09-23
11430,Carla Carvalho,M,1983-10-07,Boa Vista,TO,2021-01-10
11431,Daniel Teixeira,F,1985-11-10,Manaus,PE,2019-07-08
11432,Mariana Gomes,F,1991-11-12,Natal,AP,2019-09-10
11433,Paula Rocha,F,1990-07-24,Recife,PB,2022-07-05
11434,Monique Carvalho,M,2002-03-05,Fortaleza,PE,2022-06-15
11435,Bruno Ferreira,F,1987-07-07,Fortaleza,ES,2024-07-01
11436,Camila Santos,M,1979-10-03,Teresina,SC,2022-10-22
11437,Bruno Costa,ND,1973-01-19,Teresina,MS,2021-09-29
11438,Pedro Rocha,M,1981-11-02,Curitiba,RJ,2020-02-25
11439,Fabrício Silva,F,1986-01-10,São Luís,GO,2025-05-26
11440,Rafael Santos,ND,1980-10-23,São Paulo,MT,2023-06-05
11441,Maria Almeida,F,1974-02-08,Maceió,SP,2023-09-29
11442,Ana Pereira,M,1982-10-20,Porto Alegre,AL,2023-08-28
11443,Pedro Santos,F,1983-12-31,Belém,AM,2021-02-17
11444,Mariana Dias,M,1978-05-30,Brasília,ES,2022-04-26
11445,Roberto Pereira,M,1974-12-02,Belo Horizonte,BA,2021-05-16
11446,Renan Rodrigues,ND,1961-09-04,Rio de Janeiro,TO,2025-03-24
11447,Fabrício Souza,ND,1958-08-26,João Pessoa,BA,2024-06-26
11448,Juliana Almeida,ND,2004-03-04,Rio de Janeiro,SP,2024-01-02
11449,Aline Barbosa,ND,2001-05-04,Teresina,RS,2023-07-09
11450,Luca Lima,M,1992-05-07,Campo Grande,MT,2024-09-17
11451,Camila Cardoso,F,1972-12-08,Belo Horizonte,BA,2023-11-11
11452,João Santos,ND,2003-09-16,Recife,BA,2024-12-20
11453,Renan Ferreira,F,1967-08-02,Maceió,GO,2019-07-02
11454,Fabrício Gomes,M,1987-04-17,Salvador,GO,2021-07-31
11455,Carla Araujo,ND,2001-05-09,Natal,AL,2021-12-22
11456,Juliana Costa,ND,1980-04-15,Teresina,PE,2022-07-20
11457,Gabriel Almeida,F,1970-12-18,Macapá,ES,2024-10-19
11458,Bruno Oliveira,F,1975-10-30,Vitória,RR,2024-11-04
11459,Marina Dias,F,1968-09-15,Rio de Janeiro,SP,2021-04-17
11460,Luiza Costa,M,1969-07-27,Porto Alegre,SP,2020-07-09
11461,Pedro Rocha,F,1960-06-06,Manaus,RS,2021-07-27
11462,Rafael Carvalho,F,1987-09-04,Vitória,ES,2019-07-22
11463,Maria Souza,ND,2003-10-18,Palmas,MG,2024-03-25
11464,Mariana Araujo,M,1981-12-28,Cuiabá,SC,2023-09-14
11465,Akira Ribeiro,F,1975-05-01,Manaus,MS,2024-05-09
11466,Thiago Silva,F,1963-01-21,São Paulo,MG,2024-08-15
11467,Monique Santos,ND,1971-01-11,Cuiabá,RO,2022-02-02
11468,Paula Souza,M,1983-11-08,Teresina,RR,2024-05-06
11469,Carla Cardoso,ND,1987-03-21,Fortaleza,MT,2020-07-26
11470,Maria Rodrigues,F,1985-05-24,Salvador,AP,2020-01-05
11471,Lucas Barbosa,ND,1961-04-18,Vitória,SP,2021-08-03
11472,Lucas Ferreira,F,1991-10-16,Cuiabá,ES,2021-07-06
11473,Sofia Almeida,F,1972-10-03,Salvador,CE,2022-06-13
11474,Luca Rocha,ND,1961-08-27,Rio de Janeiro,AL,2019-04-14
11475,Thiago Silva,M,1970-02-12,Florianópolis,CE,2019-04-01
11476,Daniel Oliveira,M,1995-04-21,Cuiabá,PA,2019-04-26
11477,Pedro Araujo,M,1988-06-26,Teresina,RR,2023-02-26
11478,Thiago Barbosa,ND,1997-05-17,Goiânia,GO,2020-03-31
11479,Fabrício Rodrigues,ND,2000-02-14,Natal,GO,2022-03-21
11480,Luiza Oliveira,F,1970-09-27,Fortaleza,AM,2020-08-31
11481,Renan Teixeira,F,1959-12-07,Macapá,RR,2022-03-22
11482,Mariana Barbosa,ND,2005-07-15,Belo Horizonte,RR,2021-04-09
11483,Ana Barbosa,M,1994-03-05,Porto Velho,MG,2023-09-07
11484,Rafael Ribeiro,ND,2000-03-10,Macapá,RO,2025-05-10
11485,Paula Oliveira,ND,1968-09-14,Recife,MT,2024-12-15
11486,Felipe Rodrigues,F,1982-09-06,Goiânia,MG,2022-12-06
11487,Caio Carvalho,M,1996-10-08,São Luís,PE,2021-05-14
11488,Roberto Santos,ND,2001-10-10,Rio de Janeiro,AM,2021-06-27
11489,Mariana Cardoso,M,1979-07-30,Teresina,SC,2025-02-17
11490,Maria Rodrigues,F,1960-05-03,Maceió,GO,2024-01-01
11491,Caio Costa,F,1982-06-18,Cuiabá,GO,2021-05-08
11492,Patrícia Ribeiro,F,1978-05-28,Fortaleza,AM,2025-05-20
11493,Ana Martins,ND,1965-11-16,Porto Alegre,PE,2019-12-07
11494,Bruno Oliveira,F,1966-05-28,Macapá,SC,2019-10-31
11495,Mariana Cardoso,M,1986-07-02,Teresina,MA,2022-12-26
11496,Beatriz Rocha,ND,1961-06-25,Salvador,SC,2023-10-10
11497,Patrícia Rocha,ND,1991-12-11,Rio de Janeiro,MT,2024-09-12
11498,Camila Rocha,M,1975-10-31,Recife,PR,2023-03-02
11499,Fabrício Oliveira,M,1984-06-27,Florianópolis,TO,2020-12-08
11500,João Gomes,ND,1980-09-03,Belém,ES,2019-03-20
11501,Roberto Oliveira,F,1991-01-28,Boa Vista,PB,2020-02-25
11502,Monique Oliveira,ND,1974-04-02,Fortaleza,SC,2024-04-08
11503,Monique Barbosa,M,1960-01-31,Porto Alegre,RN,2022-04-13
11504,Renan Gomes,M,1974-12-28,Vitória,PA,2023-11-30
11505,Beatriz Gomes,ND,1985-10-20,Fortaleza,RR,2023-03-13
11506,Mariana Souza,F,1975-10-18,Porto Velho,MA,2021-03-04
11507,Bruno Oliveira,F,1985-05-21,Fortaleza,TO,2024-09-10
11508,Lucas Araujo,F,1995-04-04,Belo Horizonte,RN,2023-03-02
11509,Aline Dias,M,1992-09-28,Vitória,MT,2022-10-07
11510,Caio Oliveira,F,1968-01-05,Cuiabá,PB,2021-10-23
11511,Akira Oliveira,M,1993-12-13,Porto Alegre,RJ,2024-05-20
11512,Mariana Oliveira,F,1998-05-25,Florianópolis,SC,2020-05-29
11513,Paula Ribeiro,F,1972-12-24,Teresina,RS,2023-07-19
11514,Felipe Martins,M,1989-06-28,Goiânia,GO,2020-02-08
11515,Luca Silva,F,1979-01-19,São Paulo,SP,2024-10-26
11516,João Costa,ND,1956-03-20,Boa Vista,RR,2022-01-24
11517,Thiago Ferreira,M,1996-10-28,Maceió,MA,2023-06-18
11518,Felipe Souza,ND,1958-05-07,Maceió,RO,2024-03-11
11519,Luiz Rocha,ND,1993-03-19,Macapá,DF,2025-06-17
11520,Felipe Oliveira,M,1964-01-13,João Pessoa,RS,2024-08-08
11521,Bruno Cardoso,F,2001-08-04,Belo Horizonte,AP,2022-09-27
11522,Lucas Gomes,ND,1965-10-19,Manaus,MS,2019-10-03
11523,Ana Martins,F,1997-05-10,Boa Vista,RJ,2025-06-14
11524,Rafael Pereira,F,1999-03-01,João Pessoa,PB,2022-09-13
11525,Fabrício Pereira,ND,1970-12-17,Salvador,SP,2025-03-30
11526,Daniel Carvalho,M,2001-04-13,Belém,ES,2022-05-09
11527,Patrícia Santos,M,1985-04-01,Palmas,GO,2019-12-08
11528,Camila Carvalho,M,1990-10-17,Teresina,RN,2025-04-02
11529,João Oliveira,M,2003-09-26,Porto Velho,PB,2020-01-09
11530,Renan Araujo,ND,1998-12-23,Manaus,PB,2021-03-28
11531,Carla Cardoso,M,2005-03-12,Brasília,MA,2020-04-23
11532,Felipe Gomes,ND,1991-03-23,Belém,MS,2023-03-14
11533,Lucas Souza,ND,1989-02-23,Brasília,PI,2022-04-04
11534,Bruno Rodrigues,M,1963-06-03,São Luís,BA,2022-03-22
11535,Beatriz Ferreira,ND,1989-07-15,Salvador,PB,2023-04-17
11536,Luiz Teixeira,F,1996-06-09,Recife,RS,2022-12-17
11537,Lucas Silva,M,1964-07-16,João Pessoa,MS,2022-04-12
11538,Maria Oliveira,ND,1968-02-01,Macapá,SC,2022-01-14
11539,Sofia Santos,M,1974-11-04,São Luís,RN,2023-12-29
11540,Patrícia Rocha,ND,1971-12-19,Salvador,RJ,2025-01-09
11541,Fabrício Ribeiro,ND,1996-10-02,Rio de Janeiro,MT,2022-01-31
11542,Bruno Dias,F,1971-07-04,Campo Grande,AP,2020-08-13
11543,Sofia Dias,M,1968-07-06,São Luís,ES,2025-05-14
11544,Patrícia Carvalho,M,1994-09-02,Florianópolis,MS,2020-05-01
11545,Mariana Silva,ND,2005-09-22,Vitória,PB,2021-03-27
11546,Luiza Lima,M,1994-06-03,Rio de Janeiro,PR,2023-11-07
11547,Pedro Lima,F,1979-08-07,Porto Velho,PI,2019-03-03
11548,Maria Dias,F,1974-03-10,Recife,SP,2024-02-15
11549,João Costa,F,1977-11-30,Palmas,ES,2019-09-06
11550,Beatriz Cardoso,ND,2001-05-03,São Paulo,BA,2023-06-30
11551,Luca Rodrigues,ND,1978-05-11,Porto Alegre,RN,2023-12-16
11552,Daniel Santos,F,1992-08-28,Curitiba,AM,2025-07-19
11553,Marina Rodrigues,F,1962-07-25,Belo Horizonte,PI,2023-10-24
11554,Daniel Almeida,F,2001-12-03,São Paulo,MA,2019-05-27
11555,Carla Lima,M,1955-02-20,Palmas,SC,2024-12-13
11556,Daniel Rocha,ND,1970-02-20,Teresina,BA,2023-12-19
11557,Luiz Barbosa,M,2005-05-17,Manaus,PA,2019-06-09
11558,Mariana Oliveira,F,1970-02-02,Goiânia,AP,2020-12-09
11559,Carla Ribeiro,M,1962-10-30,Curitiba,RJ,2025-06-07
11560,Roberto Rodrigues,M,1956-12-10,Cuiabá,BA,2024-04-16
11561,Caio Gomes,M,1958-03-10,Florianópolis,PI,2022-10-27
11562,Gabriel Gomes,M,1999-07-31,Teresina,SP,2024-10-10
11563,Roberto Souza,ND,2001-02-13,João Pessoa,RS,2019-09-06
11564,André Gomes,M,1957-08-19,Porto Alegre,PA,2022-05-21
11565,Gabriel Rocha,ND,1974-06-28,Brasília,RJ,2022-06-12
11566,Maria Silva,ND,1966-11-05,Porto Velho,AM,2023-01-06
11567,Camila Teixeira,ND,1990-07-31,Vitória,RN,2025-03-20
11568,Fabrício Teixeira,F,1980-02-18,João Pessoa,RN,2022-05-09
11569,Ana Lima,F,2004-01-20,Florianópolis,PR,2021-02-17
11570,Luiza Rocha,F,1977-10-14,Brasília,SC,2019-02-04
11571,Marina Pereira,F,1996-06-04,Palmas,MG,2024-06-11
11572,Marina Rodrigues,F,1987-06-18,João Pessoa,PB,2022-05-07
11573,Daniel Santos,F,1994-01-25,Curitiba,MG,2022-01-10
11574,Maria Silva,M,1961-04-18,Boa Vista,MS,2019-06-04
11575,Patrícia Souza,M,1979-04-08,Porto Alegre,TO,2025-03-21
11576,Fabrício Souza,ND,1991-09-25,Belém,RJ,2023-06-16
11577,Luiza Souza,M,1990-11-13,Porto Velho,AL,2020-10-29
11578,Ana Ferreira,M,1988-10-16,Fortaleza,PB,2024-04-04
11579,Luiza Silva,M,1959-03-26,Salvador,MT,2019-10-12
11580,Patrícia Ribeiro,M,1958-02-13,Curitiba,PI,2022-02-25
11581,Carla Almeida,M,1987-01-20,Goiânia,AP,2019-01-18
11582,Camila Carvalho,F,2002-08-25,Cuiabá,TO,2022-03-14
11583,Akira Dias,F,1966-01-26,Manaus,TO,2020-12-09
11584,Thiago Gomes,F,1967-05-03,Boa Vista,AM,2021-05-04
11585,Renan Cardoso,ND,1999-01-12,Campo Grande,RJ,2019-07-14
11586,Marina Gomes,F,1967-10-01,Salvador,SP,2023-12-20
11587,Marina Ribeiro,ND,1986-09-29,Belo Horizonte,AM,2025-06-20
11588,Paula Oliveira,ND,1994-02-23,Manaus,RR,2021-03-30
11589,Marina Rodrigues,ND,1961-08-22,Curitiba,CE,2020-01-10
11590,Fabrício Gomes,M,1996-08-02,João Pessoa,RO,2019-11-14
11591,Mariana Costa,F,1989-02-16,Maceió,GO,2020-06-24
11592,Gabriel Dias,M,1999-05-17,Salvador,RJ,2024-10-21
11593,Patrícia Costa,ND,1981-03-12,Belém,SC,2020-04-14
11594,Mariana Costa,ND,1978-10-10,Goiânia,PR,2024-06-27
11595,Monique Pereira,ND,1981-09-03,Boa Vista,RR,2025-05-19
11596,Akira Rodrigues,M,1983-03-22,Belém,TO,2020-02-03
11597,Ana Ribeiro,M,1957-07-15,Natal,CE,2025-05-29
11598,Maria Ferreira,F,1965-07-07,Recife,CE,2022-02-24
11599,Patrícia Carvalho,F,1982-08-11,Cuiabá,MS,2021-06-12
11600,Paula Barbosa,M,1999-11-29,Belo Horizonte,RJ,2020-07-25
11601,Aline Santos,F,1973-08-08,Vitória,PE,2024-07-16
11602,Maria Dias,ND,1997-10-25,Fortaleza,AL,2024-03-30
11603,João Araujo,F,1986-12-09,Fortaleza,MS,2023-04-01
11604,Camila Pereira,F,1988-10-31,Belém,MT,2021-11-12
11605,Beatriz Dias,ND,1963-04-29,Goiânia,PE,2024-09-21
11606,Fabrício Araujo,ND,1979-12-21,Salvador,SP,2020-11-11
11607,Marina Rodrigues,M,1964-12-03,Palmas,MS,2021-11-13
11608,Aline Carvalho,M,1967-03-08,Goiânia,RR,2022-03-21
11609,Felipe Rodrigues,M,1982-06-20,Porto Alegre,MT,2019-02-24
11610,Bruno Ribeiro,ND,2001-01-31,Brasília,BA,2019-06-25
11611,Gabriel Santos,F,2000-01-21,São Luís,RS,2025-04-15
11612,Roberto Pereira,F,1961-10-11,Goiânia,MA,2023-06-28
11613,Luiz Santos,F,1962-09-06,Recife,PB,2024-05-25
11614,Ana Carvalho,M,1996-01-10,São Luís,PI,2019-05-16
11615,Monique Martins,F,2003-05-07,São Luís,BA,2021-11-12
11616,Renan Silva,ND,1959-06-09,Vitória,AM,2019-05-27
11617,Beatriz Dias,F,1960-04-14,Salvador,RR,2022-08-17
11618,Carla Carvalho,M,1973-10-17,Fortaleza,MS,2019-06-03
11619,Akira Teixeira,F,1970-09-21,Curitiba,AP,2019-06-28
11620,Camila Rocha,F,1983-10-29,Salvador,SP,2020-02-13
11621,Akira Souza,F,1985-03-23,Vitória,PI,2025-06-11
11622,Paula Carvalho,ND,1970-07-05,Belo Horizonte,CE,2023-12-05
11623,Fabrício Pereira,F,1985-04-30,Salvador,DF,2023-04-02
11624,Patrícia Santos,M,2003-12-22,Porto Alegre,MG,2024-04-10
11625,Thiago Silva,M,1966-08-25,Rio de Janeiro,PB,2021-10-16
11626,Akira Carvalho,M,2003-03-16,Cuiabá,BA,2019-10-18
11627,Sofia Ribeiro,F,1965-11-12,Teresina,AM,2020-10-01
11628,Gabriel Oliveira,ND,1992-07-15,Belo Horizonte,DF,2022-06-30
11629,Gabriel Rocha,M,1960-09-01,Goiânia,RS,2023-07-31
11630,Luca Barbosa,M,1989-01-13,Porto Alegre,RS,2024-07-14
11631,André Barbosa,M,1970-07-10,Vitória,RS,2021-05-05
11632,Luca Gomes,F,1958-09-24,Vitória,BA,2022-08-27
11633,Caio Dias,ND,1990-08-22,Recife,PA,2019-12-27
11634,Roberto Souza,M,1965-07-08,São Luís,BA,2019-11-02
11635,Aline Ferreira,F,1972-10-01,Palmas,CE,2023-04-11
11636,Pedro Araujo,M,1964-12-24,Palmas,BA,2023-03-25
11637,Luiza Oliveira,F,1975-05-14,Fortaleza,PI,2021-11-22
11638,Bruno Araujo,M,1961-11-24,Campo Grande,GO,2020-04-07
11639,Felipe Rodrigues,M,1985-10-16,João Pessoa,TO,2022-02-01
11640,Paula Rocha,F,1978-02-16,Vitória,PA,2021-06-19
11641,Paula Almeida,F,1960-07-13,Manaus,SP,2022-04-28
11642,Rafael Souza,M,1971-12-11,Recife,ES,2021-05-14
11643,Beatriz Costa,F,1979-09-13,Belém,MG,2022-12-05
11644,Fabrício Cardoso,M,1955-04-16,Boa Vista,PA,2022-12-03
11645,Pedro Carvalho,ND,1967-09-26,Brasília,DF,2021-12-04
11646,Rafael Costa,ND,1993-03-14,Macapá,PB,2023-03-19
11647,Renan Rodrigues,M,1985-07-15,Natal,MA,2024-06-15
11648,Paula Silva,F,1955-05-29,Salvador,AM,2019-06-21
11649,Felipe Teixeira,M,1998-03-05,Teresina,PR,2021-10-21
11650,Beatriz Cardoso,F,1989-08-30,Cuiabá,PE,2023-10-12
11651,Pedro Lima,M,1963-10-11,São Luís,BA,2023-07-15
11652,Aline Ferreira,ND,2001-07-26,Recife,MT,2021-04-16
11653,Luca Dias,F,1984-12-19,Manaus,GO,2019-04-05
11654,Fabrício Oliveira,M,1962-06-29,Salvador,GO,2023-01-08
11655,Paula Almeida,ND,1975-05-25,Fortaleza,PI,2020-10-22
11656,Sofia Lima,M,2000-11-28,São Luís,AP,2020-09-02
11657,Daniel Rocha,ND,1965-10-20,Vitória,MA,2023-09-03
11658,Maria Teixeira,F,1956-03-26,Rio de Janeiro,GO,2020-12-20
11659,Luca Lima,F,1982-05-14,Belém,PA,2019-03-18
11660,Pedro Gomes,ND,1962-01-21,Recife,BA,2022-10-13
11661,Juliana Cardoso,M,1968-12-05,Macapá,CE,2022-03-09
11662,Daniel Rodrigues,M,1984-03-02,Rio de Janeiro,MA,2023-07-21
11663,Luca Cardoso,F,1974-04-25,Teresina,MA,2021-10-11
11664,Luiz Costa,ND,1989-12-07,Cuiabá,SP,2020-08-16
11665,Mariana Pereira,M,2003-09-12,Curitiba,TO,2021-07-31
11666,Paula Souza,ND,1967-04-27,Goiânia,PI,2024-04-10
11667,Daniel Cardoso,ND,1997-03-26,Vitória,CE,2021-11-16
11668,Patrícia Carvalho,F,1956-05-01,Boa Vista,BA,2020-05-13
11669,Caio Rocha,F,2000-04-01,Vitória,MT,2025-07-13
11670,Luiza Barbosa,ND,1982-11-11,Porto Alegre,RN,2020-12-24
11671,Paula Pereira,F,1983-11-26,Natal,GO,2020-06-16
11672,Lucas Barbosa,M,2005-10-10,Macapá,AP,2022-11-24
11673,Paula Oliveira,ND,1965-11-30,Macapá,AL,2021-12-14
11674,Fabrício Costa,F,1981-09-09,Boa Vista,GO,2023-12-30
11675,Juliana Ferreira,ND,1963-08-27,João Pessoa,RS,2024-08-20
11676,Marina Ribeiro,M,1965-06-06,Belém,CE,2019-01-08
11677,Luca Ferreira,M,1962-11-24,Teresina,RR,2023-03-25
11678,Fabrício Barbosa,ND,1967-11-05,Natal,ES,2025-02-14
11679,Akira Cardoso,F,1978-07-16,Florianópolis,AP,2023-12-17
11680,Fabrício Cardoso,M,1978-09-28,Brasília,ES,2020-01-10
11681,Luiza Rocha,ND,2005-09-22,Porto Alegre,ES,2020-10-22
11682,Fabrício Barbosa,F,1982-08-29,Vitória,PA,2023-10-02
11683,Thiago Costa,F,1985-09-03,Natal,RS,2021-06-10
11684,Patrícia Barbosa,M,1982-03-10,Rio de Janeiro,PA,2020-11-02
11685,Roberto Lima,M,1969-08-18,São Paulo,ES,2023-03-24
11686,Patrícia Cardoso,M,1964-12-15,Curitiba,AP,2019-01-31
11687,Daniel Costa,F,2001-02-23,São Luís,RS,2021-09-11
11688,Thiago Teixeira,ND,1994-11-18,Boa Vista,AL,2022-09-17
11689,Renan Teixeira,ND,1993-10-21,Florianópolis,RO,2021-12-17
11690,Maria Rodrigues,F,1957-10-22,Vitória,ES,2024-09-05
11691,Luiz Lima,M,1975-11-25,Vitória,MA,2019-09-17
11692,Patrícia Dias,ND,2001-01-03,Brasília,RN,2023-01-06
11693,Luiza Ferreira,ND,1968-12-25,Belém,AL,2024-05-30
11694,Patrícia Santos,M,1987-09-29,Teresina,RO,2025-03-08
11695,Marina Carvalho,ND,1983-09-05,Goiânia,DF,2020-07-11
11696,Luiza Santos,F,1981-05-31,Natal,AP,2024-01-27
11697,Daniel Ferreira,ND,1964-12-04,Maceió,SC,2024-08-26
11698,Camila Dias,F,1995-03-09,Recife,PE,2023-02-08
11699,Camila Costa,F,1957-07-26,Campo Grande,RO,2021-06-01
11700,Akira Almeida,M,1955-04-26,Belo Horizonte,RO,2023-12-10
11701,Renan Teixeira,ND,1986-09-29,Manaus,ES,2023-10-28
11702,Roberto Rodrigues,ND,1988-07-27,Porto Alegre,RO,2023-05-29
11703,Mariana Pereira,M,1961-05-01,Palmas,ES,2023-09-30
11704,Caio Barbosa,F,2005-01-06,Cuiabá,AP,2021-04-20
11705,Juliana Ribeiro,F,1959-07-27,Porto Velho,PE,2019-03-08
11706,Roberto Pereira,F,1976-10-30,Campo Grande,RN,2019-08-09
11707,Akira Araujo,ND,2000-11-16,Porto Alegre,PA,2024-02-13
11708,João Cardoso,F,1956-10-12,Recife,DF,2019-10-01
11709,Luca Rocha,F,1984-10-13,Brasília,PB,2021-01-17
11710,Luiza Cardoso,ND,1997-01-30,Macapá,MT,2020-05-19
11711,Lucas Ferreira,F,1979-06-18,Rio de Janeiro,MS,2019-02-12
11712,André Ribeiro,M,1955-01-02,Vitória,MA,2025-04-16
11713,Beatriz Rocha,M,2002-05-20,São Paulo,PA,2021-08-23
11714,Maria Oliveira,F,1962-10-02,Teresina,PI,2022-01-07
11715,Camila Dias,F,1978-02-23,São Paulo,DF,2019-03-25
11716,Paula Barbosa,M,1993-04-30,Boa Vista,CE,2021-11-22
11717,Monique Barbosa,ND,1961-06-10,Florianópolis,RO,2022-08-05
11718,André Ribeiro,F,1964-07-17,Brasília,RS,2022-09-07
11719,Caio Martins,M,1978-05-06,São Paulo,RO,2020-07-17
11720,Beatriz Lima,ND,1971-07-21,Porto Alegre,RJ,2023-01-22
11721,Luca Oliveira,M,1975-07-22,Natal,SP,2021-07-24
11722,Paula Carvalho,M,1964-12-24,São Luís,MG,2023-11-12
11723,Caio Teixeira,F,1966-01-26,Curitiba,ES,2020-08-24
11724,Sofia Almeida,F,1984-05-16,Rio de Janeiro,MA,2025-03-04
11725,Luiz Pereira,M,1998-01-31,Macapá,MG,2021-06-07
11726,Juliana Araujo,F,1996-12-11,Boa Vista,SP,2025-04-15
11727,Sofia Santos,F,1955-11-23,Rio de Janeiro,MS,2022-11-07
11728,Felipe Santos,ND,1992-08-29,São Paulo,GO,2022-12-24
11729,Fabrício Oliveira,ND,1975-07-22,João Pessoa,SC,2022-02-02
11730,Bruno Souza,ND,1981-05-15,Fortaleza,AP,2019-06-16
11731,Lucas Teixeira,M,1979-07-13,Natal,BA,2025-05-03
11732,Sofia Almeida,F,1975-03-13,Belém,RS,2021-02-17
11733,Aline Rodrigues,F,1993-11-13,Vitória,RS,2023-01-07
11734,Luiza Rodrigues,F,1962-03-14,Recife,MG,2021-12-03
11735,Renan Ribeiro,ND,1964-04-30,Campo Grande,PR,2025-02-27
11736,Luiz Rodrigues,F,1988-03-09,Palmas,PB,2021-06-16
11737,João Ferreira,F,1976-07-08,Salvador,PB,2023-08-07
11738,Patrícia Cardoso,ND,1984-01-21,São Paulo,MS,2023-08-04
11739,Daniel Teixeira,F,1984-02-29,Cuiabá,MA,2024-09-22
11740,Caio Gomes,F,1959-08-20,Salvador,AL,2019-11-27
11741,Paula Carvalho,F,2005-12-03,Teresina,RR,2023-10-23
11742,João Dias,M,1971-03-10,Recife,RO,2021-11-01
11743,Mariana Gomes,ND,1977-11-16,Salvador,AL,2019-01-21
11744,Lucas Rocha,F,1984-07-03,Natal,PA,2021-12-10
11745,Carla Teixeira,ND,1960-07-23,Florianópolis,AP,2021-08-15
11746,Monique Barbosa,F,1965-04-10,Porto Velho,GO,2023-05-01
11747,Gabriel Martins,ND,1957-11-02,Boa Vista,RO,2020-09-04
11748,Luca Pereira,M,1961-09-25,Natal,MG,2021-10-20
11749,Lucas Pereira,ND,1961-01-15,Natal,RJ,2019-10-25
11750,Patrícia Rocha,ND,2003-06-02,Palmas,RS,2021-06-16
11751,Juliana Cardoso,M,1965-02-04,Rio de Janeiro,RS,2022-03-12
11752,Lucas Silva,ND,1979-01-06,Palmas,CE,2021-11-02
11753,Carla Martins,M,1967-01-13,Cuiabá,ES,2024-04-08
11754,Akira Oliveira,ND,1960-10-07,Boa Vista,PI,2022-09-21
11755,Renan Oliveira,M,2005-12-24,Vitória,CE,2020-06-24
11756,Pedro Carvalho,ND,1966-11-29,Campo Grande,MG,2022-10-30
11757,Maria Oliveira,F,1993-11-26,Boa Vista,SC,2019-02-14
11758,Mariana Silva,M,2002-10-30,João Pessoa,RN,2024-11-04
11759,Caio Barbosa,ND,1992-10-19,Macapá,GO,2020-03-13
11760,Marina Costa,F,1994-12-13,Florianópolis,SC,2021-01-02
11761,Rafael Carvalho,F,1993-07-17,Macapá,PI,2021-02-16
11762,Renan Gomes,ND,1975-10-13,Goiânia,ES,2025-01-05
11763,Luca Oliveira,ND,1959-01-11,Manaus,AP,2021-04-02
11764,Akira Lima,F,1961-06-21,Boa Vista,PI,2019-06-17
11765,André Lima,F,1995-06-28,Belo Horizonte,PE,2020-02-03
11766,Bruno Ferreira,F,1972-05-01,Boa Vista,PA,2022-07-28
11767,Mariana Dias,M,1973-09-12,João Pessoa,DF,2022-07-08
11768,Fabrício Carvalho,ND,1961-02-07,Goiânia,RO,2025-06-11
11769,Carla Santos,ND,1956-10-17,Fortaleza,AM,2023-11-03
11770,Mariana Barbosa,M,1975-05-24,Belém,PI,2024-11-07
11771,Luca Oliveira,M,2002-01-30,Curitiba,RN,2020-01-30
11772,Thiago Santos,F,1988-11-22,São Luís,MA,2019-05-12
11773,João Dias,F,1983-07-17,Boa Vista,PB,2024-03-12
11774,Thiago Santos,F,1967-12-05,Recife,ES,2023-11-30
11775,Daniel Lima,F,1991-06-20,Palmas,AM,2021-10-19
11776,Akira Carvalho,F,1990-03-14,São Paulo,MT,2024-06-13
11777,Patrícia Silva,M,2004-02-24,Manaus,RO,2021-05-29
11778,Beatriz Barbosa,M,1973-10-11,São Paulo,PB,2023-01-17
11779,Lucas Souza,M,1965-05-24,Macapá,MT,2023-11-21
11780,Luiza Teixeira,F,1989-08-20,Porto Velho,RN,2021-01-12
